company;date;date_month;date_year;code2;setor;subsetor;name;ativo_total;ativo_circulante;passivo_total;passivo_circulante;code;freq;shares;net_revenue;net_profit;growth_profit;net_equity;net_revenue_12;net_profit_12m;ativo;cl;ebit;roe;net_margin;eps;bvps;d_e;divida_bruta;disponibilidades;divida_liquida;Estoque;carteira de credito;depositos;receita de servi
BRPR3;30/09/2018;9;2018;BRPR;financial;real estate exploration;BR PROPERTIES;9773978.624;1071145.984;9773978.624;537792;BRPR3;30;407135;113457;-37104;0.399;5744680.96;431005;-20367;9773978.624;1.9917;87480;-0.0035;-0.0861;-0.05;14.11;0.5001;2872894.976;902130.976;1970764;0;;;
BRPR3;31/12/2018;12;2018;BRPR;financial;real estate exploration;BR PROPERTIES;10637147.14;1697830.016;10637147.14;1153078.016;BRPR3;31;407135;95816.992;124133;4.3455;5870366.208;421317;13705;10637147.14;1.4724;83361.992;0.0023;0.2946;0.0337;14.4187;0.6039;3545390.912;1523756.992;2021633.92;0;;;
BRPR3;31/03/2019;3;2019;BRPR;financial;real estate exploration;BR PROPERTIES;9836197.888;816686.016;9836197.888;437503.008;BRPR3;32;407135;98310;-167888;-2.3525;5703995.904;412179;-142599;9836197.888;1.8667;69728;-0.025;-0.4073;-0.3502;14.0101;0.4875;2780865.056;684263.008;2096602.048;0;;;
BRPR3;30/06/2019;6;2019;BRPR;financial;real estate exploration;BR PROPERTIES;9588830.208;933096;9588830.208;414636;BRPR3;33;407135;98140;57075;1.34;5763986.944;405724;-23784;9588830.208;2.2504;68353;-0.0041;0.1407;-0.0584;14.1574;0.4421;2548188.928;782673.024;1765515.904;0;;;
BRPR3;30/09/2019;9;2019;BRPR;financial;real estate exploration;BR PROPERTIES;9284368.384;664155.008;9284368.384;313752;BRPR3;34;407135;95304;25599;-0.5515;5791026.176;387571;38919;9284368.384;2.1168;58414;0.0067;0.066;0.0956;14.2238;0.3884;2249316.96;504464;1744852.96;0;;;
BRPR3;31/12/2019;12;2019;BRPR;financial;real estate exploration;BR PROPERTIES;9946283.008;1502455.04;9946283.008;309083.008;BRPR3;35;407135;87498;396566;14.4915;7204072.96;379252;311352;9946283.008;4.861;55017;0.0432;1.0457;0.7647;17.6946;0.25;1800798.048;1265430.96;535367.088;0;;;
BRPR3;31/03/2020;3;2020;BRPR;financial;real estate exploration;BR PROPERTIES;9922461.696;1473324.032;9922461.696;286251.008;BRPR3;36;407135;76010;14378;-0.9637;7214491.136;356952;493618;9922461.696;5.147;52809;0.0684;0.0403;1.2124;17.7201;0.2446;1764956.016;1228238.976;536717.04;0;;;
BRPR3;30/06/2020;6;2020;BRPR;financial;real estate exploration;BR PROPERTIES;9916324.864;1517324.032;9916324.864;160984;BRPR3;37;407135;75474;19945;0.3872;7166500.864;334286;456488;9916324.864;9.4253;51376;0.0637;0.0597;1.1212;17.6023;0.2455;1759628.968;1255717.016;503911.952;0;;;
BRPR3;30/09/2020;9;2020;BRPR;financial;real estate exploration;BR PROPERTIES;10493446.14;2030172.032;10493446.14;321102.016;BRPR3;38;407135;78618;16260;-0.1848;7172380.16;317600;447149;10493446.14;6.3225;54234;0.0623;0.0512;1.0983;17.6167;0.3213;2304236.928;1900812.976;403423.952;0;;;
BRPR3;31/12/2020;12;2020;BRPR;financial;real estate exploration;BR PROPERTIES;10654155.78;1405613.056;10654155.78;393424;BRPR3;39;407135;83486.992;155686;8.5748;7279603.2;313589;206269;10654155.78;3.5728;57805.992;0.0283;0.4965;0.5066;17.8801;0.3113;2265792.96;1195935.032;1069857.928;0;;;
BRPR3;31/03/2021;3;2021;BRPR;financial;real estate exploration;BR PROPERTIES;11067323.39;1017260.992;11067323.39;417592.992;BRPR3;40;407135;82348;13426;-0.9138;7285271.04;319927;205317;11067323.39;2.436;58680;0.0282;0.042;0.5043;17.894;0.361;2629739.936;813483.992;1816255.944;0;;;
BRPR3;30/06/2021;6;2021;BRPR;financial;real estate exploration;BR PROPERTIES;11206245.38;834979.008;11206245.38;534350.016;BRPR3;41;407135;78616;27766;1.0681;7248925.184;323069;213138;11206245.38;1.5626;52748;0.0294;0.0859;0.5235;17.8047;0.363;2631587.04;713021.008;1918566.032;0;;;
BRPR3;30/09/2021;9;2021;BRPR;financial;real estate exploration;BR PROPERTIES;11447309.31;1254044.032;11447309.31;616364.032;BRPR3;42;407135;83498;38258;0.3779;7154657.792;327949;235136;11447309.31;2.0346;55321;0.0329;0.1167;0.5775;17.5732;0.4102;2934998.016;1110740;1824258.016;0;;;
OFSA3;31/03/2015;3;2015;OFSA;health;Medicines and other products;OUROFINO S/A;641969.984;374471.008;641969.984;173275.008;OFSA3;4;53942;87044;7491;-0.3562;338254.992;326196;30153;641969.984;2.1611;9529;0.0891;0.023;0.559;6.2707;0.632;213766;79182;134584;115992;;;
OFSA3;30/06/2015;6;2015;OFSA;health;Medicines and other products;OUROFINO S/A;614792;333100.992;614792;140207.008;OFSA3;5;53942;132696;18882;1.5206;353385;458892;49035;614792;2.3758;22317;0.1388;0.0411;0.909;6.5512;0.5162;182429;19508;162921;119369;;;
OFSA3;30/09/2015;9;2015;OFSA;health;Medicines and other products;OUROFINO S/A;669201.024;372180.992;669201.024;157594;OFSA3;6;53942;149424.992;18936;0.0029;373219.016;504611;56944;669201.024;2.3616;32387;0.1526;0.0375;1.0557;6.9189;0.5158;192497;26828;165669;135286;;;
OFSA3;31/12/2015;12;2015;OFSA;health;Medicines and other products;OUROFINO S/A;693371.008;378376.992;693371.008;149994;OFSA3;7;53942;164880;23883;0.2612;380180.992;534045;69192;693371.008;2.5226;31627.992;0.182;0.0447;1.2827;7.048;0.5694;216487.008;23380;193107.008;109263;;;
OFSA3;31/03/2016;3;2016;OFSA;health;Medicines and other products;OUROFINO S/A;699619.008;372217.984;699619.008;162464;OFSA3;8;53942;98030;-3340;-1.1398;377118.008;545031;58361;699619.008;2.2911;-780;0.1548;-0.0061;1.0819;6.9912;0.5782;218057.992;43127;174930.992;127510;;;
OFSA3;30/06/2016;6;2016;OFSA;health;Medicines and other products;OUROFINO S/A;708508.032;369968;708508.032;174400.992;OFSA3;9;53942;134591.008;4454;2.3335;381684.992;546926;43933;708508.032;2.1214;13013;0.1151;0.0081;0.8144;7.0758;0.5729;218673.992;23225;195448.992;137324.992;;;
OFSA3;30/09/2016;9;2016;OFSA;health;Medicines and other products;OUROFINO S/A;777193.024;411979.008;777193.024;172611.008;OFSA3;10;53949;125460;5807;0.3038;388032.992;522961;30804;777193.024;2.3867;9533;0.0794;0.0111;0.571;7.1926;0.7245;281127;60757;220370;139744;;;
OFSA3;31/12/2016;12;2016;OFSA;health;Medicines and other products;OUROFINO S/A;775576;379921.984;775576;142959.008;OFSA3;11;53949;98506;-12127;-3.0883;376334.008;456587;-5206;775576;2.6576;-10396.992;-0.0138;-0.0266;-0.0965;6.9757;0.8382;315438;70325;245113;131303;;;
OFSA3;31/03/2017;3;2017;OFSA;health;Medicines and other products;OUROFINO S/A;732310.976;322264;732310.976;151455.008;OFSA3;12;53949;75186;-6894;0.4315;369692.016;433743;-8760;732310.976;2.1278;-6113;-0.0237;-0.0159;-0.1624;6.8526;0.7685;284104.008;61805;222299.008;148122.008;;;
OFSA3;30/06/2017;6;2017;OFSA;health;Medicines and other products;OUROFINO S/A;778568;375457.984;778568;170346;OFSA3;13;53949;137932;13110;2.9017;382916.992;437084;-104;778568;2.2041;20330;-0.0003;0.03;-0.0019;7.0978;0.8188;313516.008;110069;203447.008;137121;;;
OFSA3;30/09/2017;9;2017;OFSA;health;Medicines and other products;OUROFINO S/A;784273.024;381307.008;784273.024;233444.992;OFSA3;14;53949;130138;9256;-0.294;392554.984;441762;3345;784273.024;1.6334;23915;0.0085;0.021;0.062;7.2764;0.7691;301910.992;111795;190115.992;130901;;;
OFSA3;31/12/2017;12;2017;OFSA;health;Medicines and other products;OUROFINO S/A;810227.008;407296;810227.008;276516.992;OFSA3;15;53949;162024.992;22636;1.4455;405879;505281;38108;810227.008;1.473;32930.992;0.0939;0.0448;0.7064;7.5234;0.7714;313099.992;123360;189739.992;113715;;;
OFSA3;31/03/2018;3;2018;OFSA;health;Medicines and other products;OUROFINO S/A;816092.992;402020.992;816092.992;248163.008;OFSA3;16;53949;91938;3618;-0.8402;409457.992;522033;48620;816092.992;1.62;6953;0.1187;0.0069;0.9012;7.5897;0.7752;317424;126165;191259;149554;;;
OFSA3;30/06/2018;6;2018;OFSA;health;Medicines and other products;OUROFINO S/A;886345.984;460484.992;886345.984;247938;OFSA3;17;53949;161603.008;24253;5.7034;432045.992;545704;59763;886345.984;1.8573;34359;0.1383;0.0444;1.1078;8.0084;0.8454;365236;135451.008;229784.992;162050;;;
OFSA3;30/09/2018;9;2018;OFSA;health;Medicines and other products;OUROFINO S/A;829443.968;394088;829443.968;171076.992;OFSA3;18;53949;160356;21874;-0.0981;454587.984;575922;72381;829443.968;2.3036;35767;0.1592;0.038;1.3417;8.4263;0.6487;294901;65695;229206;164048;;;
OFSA3;31/12/2018;12;2018;OFSA;health;Medicines and other products;OUROFINO S/A;846006.976;413107.008;846006.976;170836;OFSA3;19;53949;175317.968;19102;-0.1267;455936.008;589215;68847;846006.976;2.4181;30263.984;0.151;0.0324;1.2761;8.4512;0.6306;287529;65183;222346;153159.008;;;
OFSA3;31/03/2019;3;2019;OFSA;health;Medicines and other products;OUROFINO S/A;834851.008;384212;834851.008;170362;OFSA3;20;53949;90978;-5417;-1.2836;450923;588255;59812;834851.008;2.2553;-5497;0.1326;-0.0092;1.1087;8.3583;0.6123;276082.008;71221;204861.008;181570;;;
OFSA3;30/06/2019;6;2019;OFSA;health;Medicines and other products;OUROFINO S/A;845884.032;399488.992;845884.032;185612;OFSA3;21;53949;177726;13995;3.5835;465010.992;604378;49554;845884.032;2.1523;25667;0.1066;0.0232;0.9185;8.6195;0.6194;288049;72410;215639;162273.008;;;
OFSA3;30/09/2019;9;2019;OFSA;health;Medicines and other products;OUROFINO S/A;875942.016;428951.008;875942.016;209592.992;OFSA3;22;53949;154408;12626;-0.0978;478260.992;598430;40306;875942.016;2.0466;21066;0.0843;0.0211;0.7471;8.8651;0.6309;301745;82777;218968;180990;;;
OFSA3;31/12/2019;12;2019;OFSA;health;Medicines and other products;OUROFINO S/A;869536;425035.008;869536;210519.008;OFSA3;23;53949;196473.024;25074;0.9859;492446.992;619585;46278;869536;2.019;30420;0.094;0.0405;0.8578;9.128;0.5708;281082;45009;236073;165294;;;
OFSA3;31/03/2020;3;2020;OFSA;health;Medicines and other products;OUROFINO S/A;927537.024;476744.992;927537.024;277892;OFSA3;24;53949;111879;-2155;-1.0859;490675.008;640486;49540;927537.024;1.7156;-1508;0.101;-0.0034;0.9183;9.0952;0.7008;343848;125686;218162;175367.008;;;
OFSA3;30/06/2020;6;2020;OFSA;health;Medicines and other products;OUROFINO S/A;923988.992;485791.008;923988.992;267647.008;OFSA3;25;53949;172535.008;14734;7.8371;515951;635295;50279;923988.992;1.815;31055;0.0974;0.0232;0.932;9.5637;0.6257;322832;132762;190070;176155.008;;;
OFSA3;30/09/2020;9;2020;OFSA;health;Medicines and other products;OUROFINO S/A;1000835.008;566556.032;1000835.008;222946;OFSA3;26;53949;225194;45501;2.0882;551954.024;706081;83154;1000835.008;2.5412;53001;0.1507;0.0644;1.5413;10.231;0.5822;321371;168731.008;152639.992;176539.008;;;
OFSA3;31/12/2020;12;2020;OFSA;health;Medicines and other products;OUROFINO S/A;1103937.024;679622.976;1103937.024;238692.992;OFSA3;27;53949;220500.032;31640;-0.3046;560777.984;730108;89720;1103937.024;2.8473;34386.984;0.16;0.0433;1.6631;10.3946;0.7032;394338.984;243614.008;150724.976;190300.992;;;
OFSA3;31/03/2021;3;2021;OFSA;health;Medicines and other products;OUROFINO S/A;1110241.024;677747.968;1110241.024;242168;OFSA3;28;53949;168784;9491;-0.7;571216.992;787013;101366;1110241.024;2.7987;18633;0.1775;0.0121;1.8789;10.5881;0.6806;388764.984;236870.992;151893.992;228679.008;;;
OFSA3;30/06/2021;6;2021;OFSA;health;Medicines and other products;OUROFINO S/A;1062374.976;631481.984;1062374.976;165242;OFSA3;29;53949;230980.992;31983;2.3698;602281.968;845459;118615;1062374.976;3.8216;45578;0.1969;0.0378;2.1987;11.1639;0.5642;339815;170175.008;169639.992;234492;;;
OFSA3;30/09/2021;9;2021;OFSA;health;Medicines and other products;OUROFINO S/A;1122717.952;682649.024;1122717.952;238956;OFSA3;30;53949;234840.992;34770;0.0871;636339.008;855106;107884;1122717.952;2.8568;42064;0.1695;0.0407;1.9997;11.7952;0.509;323926.992;183167;140759.992;262256.992;;;
LOGN3;31/03/2015;3;2015;LOGN;Industrial goods;Transport;Log-In;2231745.024;452196;2231745.024;459371.008;LOGN3;16;91712;263310;-130972;-1.0339;341177.984;1017528;-235320;2231745.024;0.9844;18318;-0.6897;-0.1287;-2.5659;3.7201;4.7629;1624981.984;43499;1581482.984;13765;;;
LOGN3;30/06/2015;6;2015;LOGN;Industrial goods;Transport;Log-In;2192495.104;416892.992;2192495.104;409460;LOGN3;17;91712;265860;306;1.0023;341344.992;1051740;-242774;2192495.104;1.0182;8037;-0.7112;0.0003;-2.6471;3.7219;4.7736;1629452.992;17828;1611624.992;15908;;;
LOGN3;30/09/2015;9;2015;LOGN;Industrial goods;Transport;Log-In;2314395.904;430278.016;2314395.904;446702.016;LOGN3;18;91712;259503.008;-205089;-671.2255;136555.992;1064553;-400148;2314395.904;0.9632;4596;-2.9303;-0.1927;-4.3631;1.489;13.7907;1883195.968;27872;1855323.968;13786;;;
LOGN3;31/12/2015;12;2015;LOGN;Industrial goods;Transport;Log-In;2329572.096;421273.984;2329572.096;1831607.04;LOGN3;19;91712;265758.992;-39547;0.8072;96625;1054432;-375302;2329572.096;0.23;-2019;-3.8841;-0.0375;-4.0922;1.0536;19.499;1884089.984;25598;1858491.984;15285;;;
LOGN3;31/03/2016;3;2016;LOGN;Industrial goods;Transport;Log-In;2246097.92;407524;2246097.92;1796521.984;LOGN3;20;91712;249819.008;28671;1.725;124956;1040941;-215659;2246097.92;0.2268;19765;-1.7259;0.0275;-2.3515;1.3625;14.4807;1809448;31994;1777454;14376;;;
LOGN3;30/06/2016;6;2016;LOGN;Industrial goods;Transport;Log-In;2177348.096;407816;2177348.096;590828.992;LOGN3;21;18342;249095.008;30338;0.0581;154913.992;1024176;-185627;2177348.096;0.6902;-4461;-1.1983;0.0296;-10.1203;8.4459;11.1096;1721033.056;29169;1691864.056;14250;;;
LOGN3;30/09/2016;9;2016;LOGN;Industrial goods;Transport;Log-In;2226980.096;830238.976;2226980.096;842878.016;LOGN3;22;18342;202162;-29929;-1.9865;124968;966835;-10467;2226980.096;0.985;-9771;-0.0838;-0.031;-0.5707;6.8132;10.5844;1322710.976;71310;1251400.976;16655;;;
LOGN3;31/12/2016;12;2016;LOGN;Industrial goods;Transport;Log-In;1857719.04;428667.008;1857719.04;365665.984;LOGN3;23;18342;92954.96;65023;3.1726;189933.008;794031;94103;1857719.04;1.1723;-83819;0.4955;0.0819;5.1305;10.3551;7.0007;1329672.976;61370;1268302.976;15579;;;
LOGN3;31/03/2017;3;2017;LOGN;Industrial goods;Transport;Log-In;1778395.008;357364.992;1778395.008;322452;LOGN3;24;23357;177144.992;-14948;-1.2299;199010;721357;50484;1778395.008;1.1083;-21032;0.2537;-0.0207;2.1614;8.5204;6.5703;1307557.944;21821;1285736.944;14448;;;
LOGN3;30/06/2017;6;2017;LOGN;Industrial goods;Transport;Log-In;1223543.04;390664;1223543.04;287166.016;LOGN3;25;23357;218244.992;-559137;-36.4055;-360212.992;690507;-538991;1223543.04;1.3604;9735;1.4963;-0.8097;-23.0762;-15.4221;-3.5962;1295403.032;27178;1268225.032;12051;;;
LOGN3;30/09/2017;9;2017;LOGN;Industrial goods;Transport;Log-In;1175822.976;347955.008;1175822.976;344915.008;LOGN3;26;23357;221083.008;-15095;0.973;-375526.992;709428;-524157;1175822.976;1.0088;4210;1.3958;-0.0213;-22.4411;-16.0777;-3.415;1282437.024;81104;1201333.024;13373;;;
LOGN3;31/12/2017;12;2017;LOGN;Industrial goods;Transport;Log-In;1171990.016;339102.016;1171990.016;299534.016;LOGN3;27;23357;255699.04;-17694;-0.1722;-393274.008;872172;-606874;1171990.016;1.1321;16439;1.5431;-0.0203;-25.9825;-16.8375;-3.2296;1270105.984;65176;1204929.984;14466;;;
LOGN3;31/03/2018;3;2018;LOGN;Industrial goods;Transport;Log-In;1216526.976;331134.016;1216526.976;368494.016;LOGN3;28;23357;219166;41720;3.3579;-351743;914193;-550206;1216526.976;0.8986;8904;1.5642;0.0456;-23.5564;-15.0594;-3.6052;1268087.936;48114;1219973.936;15789;;;
LOGN3;30/06/2018;6;2018;LOGN;Industrial goods;Transport;Log-In;1226189.952;322985.984;1226189.952;308088;LOGN3;29;36040;233606;-52931;-2.2687;-377850.992;929554;-44000;1226189.952;1.0484;5052;0.1164;-0.0569;-1.2209;-10.4842;-3.4759;1313355.952;42709;1270646.952;34616;;;
LOGN3;30/09/2018;9;2018;LOGN;Industrial goods;Transport;Log-In;1179430.016;296393.984;1179430.016;303196;LOGN3;30;37012;275319.008;1968;1.0372;-373965.008;983790;-26937;1179430.016;0.9776;30348;0.072;0.002;-0.7278;-10.1039;-3.4021;1272261.048;34815;1237446.048;38975;;;
LOGN3;31/12/2018;12;2018;LOGN;Industrial goods;Transport;Log-In;1143212.032;289695.008;1143212.032;287723.008;LOGN3;31;38275;249342.016;15245;6.7464;-354746.008;977433;6002;1143212.032;1.0069;17625;-0.0169;0.0156;0.1568;-9.2683;-3.5471;1258323.952;27126;1231197.952;58344;;;
LOGN3;31/03/2019;3;2019;LOGN;Industrial goods;Transport;Log-In;1164423.04;303419.008;1164423.04;284684.992;LOGN3;32;38275;238700.992;5215;-0.6579;-349381;996968;-30503;1164423.04;1.0658;32387;0.0873;0.0052;-0.7969;-9.1282;-3.5002;1222892.064;26648;1196244.064;36123;;;
LOGN3;30/06/2019;6;2019;LOGN;Industrial goods;Transport;Log-In;1330104.96;374107.008;1330104.96;373750.016;LOGN3;33;38275;269804.992;9680;0.8562;-337048.984;1033167;32108;1330104.96;1.001;23596;-0.0953;0.0094;0.8389;-8.806;-3.7469;1262885.056;118289;1144596.056;47737;;;
LOGN3;30/09/2019;9;2019;LOGN;Industrial goods;Transport;Log-In;1274942.976;337428;1274942.976;299703.008;LOGN3;34;38275;278276;-17197;-2.7765;-330625;1036124;12943;1274942.976;1.1259;33705;-0.0391;-0.0166;0.3382;-8.6381;-3.8917;1286684.024;91339;1195345.024;29432;;;
LOGN3;31/12/2019;12;2019;LOGN;Industrial goods;Transport;Log-In;1912077.056;912812.032;1912077.056;331246.016;LOGN3;35;38275;265422.048;13431;1.781;316927.008;1052204;11129;1912077.056;2.7557;19168;0.0351;0.0128;0.2908;8.2803;3.9649;1256592.952;663481.976;593110.976;35350;;;
LOGN3;31/03/2020;3;2020;LOGN;Industrial goods;Transport;Log-In;1919757.056;863470.976;1919757.056;371848;LOGN3;36;38275;271339.008;-114652;-9.5364;203852;1084842;-108738;1919757.056;2.3221;18468;-0.5334;-0.1057;-2.841;5.326;6.5451;1334230.96;581122;753108.96;40245;;;
LOGN3;30/06/2020;6;2020;LOGN;Industrial goods;Transport;Log-In;1991811.968;926134.016;1991811.968;324444;LOGN3;37;38275;234620;-14778;0.8711;203158.008;1049657;-133196;1991811.968;2.8545;15860;-0.6556;-0.0141;-3.48;5.3079;7.0387;1429975.016;658746.016;771229;28195;;;
LOGN3;30/09/2020;9;2020;LOGN;Industrial goods;Transport;Log-In;2092589.056;994377.984;2092589.056;367116.992;LOGN3;38;38275;298427.008;9040;1.6117;217051;1069808;-106959;2092589.056;2.7086;38000;-0.4928;0.0085;-2.7945;5.6708;6.6692;1447562.952;702972;744590.952;40240;;;
LOGN3;31/12/2020;12;2020;LOGN;Industrial goods;Transport;Log-In;2206512.896;1058787.008;2206512.896;416124;LOGN3;39;38275;321792.928;133341;13.7501;353809.008;1126179;12951;2206512.896;2.5444;58691;0.0366;0.1184;0.3384;9.2439;3.929;1390102.96;709671.016;680431.944;38259;;;
LOGN3;31/03/2021;3;2021;LOGN;Industrial goods;Transport;Log-In;2180481.024;910956.032;2180481.024;403447.008;LOGN3;40;38275;296715.008;-21282;-1.1596;328933.992;1151555;106321;2180481.024;2.2579;28603;0.3232;-0.0185;2.7778;8.594;4.3173;1420112;578616;841496;43086;;;
LOGN3;30/06/2021;6;2021;LOGN;Industrial goods;Transport;Log-In;2170457.088;910828.992;2170457.088;390872.992;LOGN3;41;38275;352849.984;37528;2.7634;398599;1269785;158627;2170457.088;2.3302;50937;0.398;0.0296;4.1444;10.4141;3.3828;1348398.032;555750.008;792648.024;44685;;;
LOGN3;30/09/2021;9;2021;LOGN;Industrial goods;Transport;Log-In;2234789.12;938462.016;2234789.12;420948.992;LOGN3;42;38275;359536;60235;0.6051;437799.008;1330894;209822;2234789.12;2.2294;52567;0.4793;0.0453;5.482;11.4382;3.1077;1360567.008;556096.016;804470.992;47189;;;
TUPY3;31/03/2015;3;2015;TUPY;Industrial goods;transport material;TUPY;5453550.08;2736229.12;5453550.08;1224722.944;TUPY3;16;144178;788076.992;60587;5.3039;2207462.912;3097699;119699;5453550.08;2.2342;91574;0.0542;0.0196;0.8302;15.3107;1.0837;2392201.024;1426722.048;965478.976;472808;;;
TUPY3;30/06/2015;6;2015;TUPY;Industrial goods;transport material;TUPY;5357078.016;2616589.056;5357078.016;1393366.016;TUPY3;17;144178;911081.984;61412;0.0136;2239059.968;3250223;157768;5357078.016;1.8779;134790;0.0705;0.0189;1.0943;15.5298;1.0131;2268496.96;1367837.056;900659.904;474008;;;
TUPY3;30/09/2015;9;2015;TUPY;Industrial goods;transport material;TUPY;5709570.048;2660302.08;5709570.048;1327778.048;TUPY3;18;144178;855915.008;60368;-0.017;2395269.888;3301222;191978;5709570.048;2.0036;87725.992;0.0801;0.0183;1.3315;16.6133;1.0194;2441784.96;1304260.992;1137523.968;456528.992;;;
TUPY3;31/12/2015;12;2015;TUPY;Industrial goods;transport material;TUPY;5751179.776;2741313.024;5751179.776;1209405.056;TUPY3;19;144178;871921.984;37759;-0.3745;2409665.024;3426996;220126;5751179.776;2.2667;80331;0.0914;0.011;1.5268;16.7131;1.0368;2498245.952;1524621.952;973624;388248;;;
TUPY3;31/03/2016;3;2016;TUPY;Industrial goods;transport material;TUPY;5440647.168;2631378.944;5440647.168;1089000.96;TUPY3;20;144178;859840;17310;-0.5416;2368123.904;3498759;176849;5440647.168;2.4163;77233;0.0747;0.0049;1.2266;16.425;0.9743;2307202.016;1511959.04;795242.976;349851.008;;;
TUPY3;30/06/2016;6;2016;TUPY;Industrial goods;transport material;TUPY;4871928.832;2275339.008;4871928.832;844361.984;TUPY3;21;144178;850684.032;-28782;-2.6627;2271575.04;3438361;86655;4871928.832;2.6947;43196;0.0381;-0.0084;0.601;15.7554;0.8253;1874750.976;1237063.936;637687.04;311663.008;;;
TUPY3;30/09/2016;9;2016;TUPY;Industrial goods;transport material;TUPY;4965407.232;2317041.92;4965407.232;928006.976;TUPY3;22;144178;763046.976;9001;1.3127;2246589.952;3345493;35288;4965407.232;2.4968;45332;0.0157;0.0027;0.2448;15.5821;0.8478;1904559.936;1189883.008;714676.928;371830.016;;;
TUPY3;31/12/2016;12;2016;TUPY;Industrial goods;transport material;TUPY;4769805.824;2277197.056;4769805.824;1044561.984;TUPY3;23;144178;781739.072;-178984;-20.8849;2007132.032;3255310;-181455;4769805.824;2.18;32079.008;-0.0904;-0.055;-1.2585;13.9212;0.9424;1891556;1203939.968;687616.032;409712.992;;;
TUPY3;31/03/2017;3;2017;TUPY;Industrial goods;transport material;TUPY;4723366.912;2278072.064;4723366.912;1008256;TUPY3;24;144178;855123.968;47182;1.2636;2040478.976;3250594;-151583;4723366.912;2.2594;63677.008;-0.0743;0.0145;-1.0514;14.1525;0.895;1826174.048;1139725.056;686448.992;373648.992;;;
TUPY3;30/06/2017;6;2017;TUPY;Industrial goods;transport material;TUPY;4714037.76;2188086.016;4714037.76;967603.008;TUPY3;25;144178;921062.976;15925;-0.6625;2036179.968;3320973;-106876;4714037.76;2.2613;51945;-0.0525;0.0048;-0.7413;14.1227;0.892;1816322.064;1046217.024;770105.04;338776;;;
TUPY3;30/09/2017;9;2017;TUPY;Industrial goods;transport material;TUPY;4572932.096;2135862.016;4572932.096;923710.016;TUPY3;26;144178;962664;76360;3.795;2042630.016;3520590;-39517;4572932.096;2.3123;111256;-0.0193;0.0217;-0.2741;14.1674;0.8122;1659030.976;945859;713171.976;354008.992;;;
TUPY3;31/12/2017;12;2017;TUPY;Industrial goods;transport material;TUPY;4609156.096;2132763.008;4609156.096;1290540.032;TUPY3;27;144178;967299.968;13934;-0.8175;1983318.016;3706151;153401;4609156.096;1.6526;78873.024;0.0773;0.0038;1.064;13.756;0.8176;1621556;866445;755111;419492;;;
TUPY3;31/03/2018;3;2018;TUPY;Industrial goods;transport material;TUPY;4343558.144;1876845.952;4343558.144;951641.024;TUPY3;28;144178;1059196.032;56892;3.083;2047819.008;3910223;163111;4343558.144;1.9722;94734.992;0.0797;0.0145;1.1313;14.2034;0.6353;1300921.976;494695.008;806226.968;426932.992;;;
TUPY3;30/06/2018;6;2018;TUPY;Industrial goods;transport material;TUPY;4792860.16;2191443.968;4792860.16;1112083.968;TUPY3;29;144178;1218178.944;48278;-0.1514;2159902.976;4207339;195464;4792860.16;1.9706;124370.992;0.0905;0.0115;1.3557;14.9808;0.6949;1500908.976;614100.992;886807.984;467612.992;;;
TUPY3;30/09/2018;9;2018;TUPY;Industrial goods;transport material;TUPY;4955785.216;2318770.944;4955785.216;1143086.976;TUPY3;30;144178;1315819.008;88637;0.836;2241018.112;4560494;207741;4955785.216;2.0285;137482;0.0927;0.0194;1.4409;15.5434;0.6813;1526762.96;742612.992;784149.968;486752.992;;;
TUPY3;31/12/2018;12;2018;TUPY;Industrial goods;transport material;TUPY;4908191.232;2350746.88;4908191.232;1174763.008;TUPY3;31;144178;1235021.824;77914;-0.121;2199962.88;4828216;271721;4908191.232;2.001;90894.032;0.1235;0.0161;1.8846;15.2587;0.6395;1406922.968;713732.992;693189.976;523623.008;;;
TUPY3;31/03/2019;3;2019;TUPY;Industrial goods;transport material;TUPY;4902557.184;2301881.088;4902557.184;1149053.952;TUPY3;32;144178;1281528.96;80442;0.0324;2182970.112;5050549;295271;4902557.184;2.0033;74005.992;0.1353;0.0159;2.048;15.1408;0.6504;1419738.944;532388.992;887349.952;513142.016;;;
TUPY3;30/06/2019;6;2019;TUPY;Industrial goods;transport material;TUPY;4895079.936;2334714.88;4895079.936;1149281.024;TUPY3;33;144178;1404615.04;59448;-0.261;2205327.104;5236985;306441;4895079.936;2.0315;139967.008;0.139;0.0114;2.1254;15.2959;0.6417;1415085.944;492259.008;922826.936;522374.016;;;
TUPY3;30/09/2019;9;2019;TUPY;Industrial goods;transport material;TUPY;5196263.936;2575268.096;5196263.936;1196699.008;TUPY3;34;144178;1339132.032;66481;0.1183;2338993.92;5260298;284285;5196263.936;2.152;141418.008;0.1215;0.0126;1.9718;16.223;0.6445;1507578.048;611185.984;896392.064;584465.024;;;
TUPY3;31/12/2019;12;2019;TUPY;Industrial goods;transport material;TUPY;5124167.168;2599342.08;5124167.168;1126494.976;TUPY3;35;144178;1138308.992;72561;0.0915;2387403.008;5163585;278932;5124167.168;2.3075;82388.992;0.1168;0.0141;1.9346;16.5587;0.6216;1483980.992;840030.016;643950.976;654107.008;;;
